-3.000000000000001; 0.05363984674329503
-2.828125000000001; 0.06130268199233724
-2.625000000000001; 0.06896551724137945
-2.351562500000001; 0.07662835249042121
-2.101562500000001; 0.08812260536398497
-1.8125000000000009; 0.10344827586206895
-1.5078125000000009; 0.11877394636015337
-1.1484375000000004; 0.14176245210728
-0.8828125000000004; 0.15325670498084287
-0.8046875; 0.14559386973180066
-0.7500000000000004; 0.12260536398467448
-0.6914062500000009; 0.08812260536398453
-0.6406250000000004; 0.026819923371647292
-0.59375; -0.05747126436781658
-0.5468750000000004; -0.1647509578544062
-0.48828125; -0.31417624521072796
-0.42968750000000044; -0.47509578544061304
-0.36328125000000044; -0.6398467432950192
-0.29687500000000044; -0.7854406130268199
-0.21484375000000044; -0.9540229885057472
-0.12890625000000044; -1.0957854406130267
-0.08593749999999956; -1.157088122605364
-0.02734375; -1.1954022988505746
0.0078125; -1.2030651340996172
0.046875; -1.1877394636015324
0.08593749999999956; -1.1532567049808429
0.12499999999999956; -1.1034482758620694
0.17968749999999956; -0.9961685823754789
0.22656249999999956; -0.8965517241379315
0.30468749999999956; -0.7241379310344822
0.39062500000000044; -0.5440613026819925
0.47656249999999956; -0.35249042145593856
0.5546874999999996; -0.1762452107279695
0.6171874999999996; -0.04214559386973171
0.6562499999999996; 0.022988505747126187
0.7070312500000004; 0.07279693486590011
0.7929687499999996; 0.11877394636015337
0.8828125000000004; 0.1340996168582378
0.9843750000000004; 0.1340996168582378
1.0781249999999996; 0.13026819923371624
1.1874999999999996; 0.12643678160919558
1.3125000000000004; 0.12260536398467403
1.4375000000000004; 0.11494252873563227
1.6953125000000004; 0.10344827586206895
1.9921875000000004; 0.08812260536398497
2.2187500000000004; 0.08045977011494232
2.4687500000000004; 0.07279693486590011
2.6953125000000004; 0.0651340996168579
2.9062500000000013; 0.05747126436781613
3.0000000000000004; 0.05747126436781613
